ticker,id,insertion_timestamp
PBDE,950994042,2024-07-12 09:05:37.879146
FBK,913914031,2024-07-12 09:05:37.879146
RDWR,913257517,2024-07-12 09:05:37.879146
RVYL,950084574,2024-07-12 09:05:37.879146
VRNS,913255796,2024-07-12 09:05:37.879146
TWI,913324469,2024-07-12 09:05:37.879146
PSTG,913254790,2024-07-12 09:05:37.879146
NAAS,925377976,2024-07-12 09:05:37.879146
PBD,913247459,2024-07-12 09:05:37.879146
ATRO,913256214,2024-07-12 09:05:37.879146
IVCBW,950977683,2024-07-12 09:05:37.879146
GIPRW,950188507,2024-07-12 09:05:37.879146
SGOL,913247512,2024-07-12 09:05:37.879146
CSCO,913256359,2024-07-12 09:05:37.879146
RH,913254444,2024-07-12 09:05:37.879146
SQ,913254798,2024-07-12 09:05:37.879146
TFFP,950136971,2024-07-12 09:05:37.879146
BBAR,913323295,2024-07-12 09:05:37.879146
IPKW,913244616,2024-07-12 09:05:37.879146
HLIO,913323541,2024-07-12 09:05:37.879146
IBOC,913256639,2024-07-12 09:05:37.879146
CTR,913286556,2024-07-12 09:05:37.879146
VMAX,950989727,2024-07-12 09:05:37.879146
IPG,913255427,2024-07-12 09:05:37.879146
TPET,950985067,2024-07-12 09:05:37.879146
ETEC,950985630,2024-07-12 09:05:37.879146
BBC,913243546,2024-07-12 09:05:37.879146
ELTX,950180072,2024-07-12 09:05:37.879146
FDIG,950980049,2024-07-12 09:05:37.879146
UCAR,950985222,2024-07-12 09:05:37.879146
GJR,913919866,2024-07-12 09:05:37.879146
DLPN,925409377,2024-07-12 09:05:37.879146
MVFD,950992831,2024-07-12 09:05:37.879146
CIFR,950178679,2024-07-12 09:05:37.879146
CGA,913324597,2024-07-12 09:05:37.879146
APXI,950977570,2024-07-12 09:05:37.879146
PIO,913247458,2024-07-12 09:05:37.879146
UFPI,913323657,2024-07-12 09:05:37.879146
JZ,950187038,2024-07-12 09:05:37.879146
TBFG,950990582,2024-07-12 09:05:37.879146
KLAC,913257399,2024-07-12 09:05:37.879146
BWLP,925300762,2024-07-12 09:05:37.879146
DISO,950988253,2024-07-12 09:05:37.879146
RSI,950162151,2024-07-12 09:05:37.879146
IBTO,950987445,2024-07-12 09:05:37.879146
QURE,913255813,2024-07-12 09:05:37.879146
PRFX,950168101,2024-07-12 09:05:37.879146
FENC,925353941,2024-07-12 09:05:37.879146
BGLD,950180269,2024-07-12 09:05:37.879146
MARX,950985225,2024-07-12 09:05:37.879146
HCC,925242754,2024-07-12 09:05:37.879146
TBLAW,950177590,2024-07-12 09:05:37.879146
KLXE,950097615,2024-07-12 09:05:37.879146
EMXF,950176629,2024-07-12 09:05:37.879146
CCTS,950976862,2024-07-12 09:05:37.879146
VIST,950135023,2024-07-12 09:05:37.879146
TVGNW,950976778,2024-07-12 09:05:37.879146
CHE,913255090,2024-07-12 09:05:37.879146
EXR,913255274,2024-07-12 09:05:37.879146
IBTG,950157717,2024-07-12 09:05:37.879146
KAR,913324665,2024-07-12 09:05:37.879146
JOB,913303797,2024-07-12 09:05:37.879146
BATRA,913323131,2024-07-12 09:05:37.879146
AMC,913254559,2024-07-12 09:05:37.879146
CONL,950982575,2024-07-12 09:05:37.879146
LLYVK,950987956,2024-07-12 09:05:37.879146
SHPP,950980905,2024-07-12 09:05:37.879146
SPHB,913247368,2024-07-12 09:05:37.879146
GES,913255330,2024-07-12 09:05:37.879146
AZPN,950980364,2024-07-12 09:05:37.879146
NICK,913257028,2024-07-12 09:05:37.879146
WEED,950979920,2024-07-12 09:05:37.879146
FSTR,913256548,2024-07-12 09:05:37.879146
COEP,950179003,2024-07-12 09:05:37.879146
CWEN,913323103,2024-07-12 09:05:37.879146
XRLX,950988881,2024-07-12 09:05:37.879146
TACK,950978823,2024-07-12 09:05:37.879146
RWTN,950992178,2024-07-12 09:05:37.879146
JBL,913255438,2024-07-12 09:05:37.879146
IVAL,913243529,2024-07-12 09:05:37.879146
FDWM,950185832,2024-07-12 09:05:37.879146
MAPS,950141582,2024-07-12 09:05:37.879146
DYTA,950985928,2024-07-12 09:05:37.879146
ECXWW,950183000,2024-07-12 09:05:37.879146
BLDEW,950175989,2024-07-12 09:05:37.879146
BOCNU,950190191,2024-07-12 09:05:37.879146
PPYAW,950978435,2024-07-12 09:05:37.879146
NVR,913324001,2024-07-12 09:05:37.879146
MIO,950184954,2024-07-12 09:05:37.879146
AE,913303753,2024-07-12 09:05:37.879146
INTG,913253789,2024-07-12 09:05:37.879146
SYNB,950983555,2024-07-12 09:05:37.879146
CYCCP,913323307,2024-07-12 09:05:37.879146
CRDO,950977571,2024-07-12 09:05:37.879146
POWWP,950184816,2024-07-12 09:05:37.879146
SYTAW,950176179,2024-07-12 09:05:37.879146
VCRB,950990446,2024-07-12 09:05:37.879146
MVRL,950165758,2024-07-12 09:05:37.879146
TTT,913244904,2024-07-12 09:05:37.879146
ERIC,913323378,2024-07-12 09:05:37.879146
FBYD,950988764,2024-07-12 09:05:37.879146
FLMB,925376604,2024-07-12 09:05:37.879146
HCOM,950190553,2024-07-12 09:05:37.879146
CPSS,913256324,2024-07-12 09:05:37.879146
EFSCP,950190207,2024-07-12 09:05:37.879146
QIS,950987381,2024-07-12 09:05:37.879146
HOMZ,950118408,2024-07-12 09:05:37.879146
BFRGW,950984797,2024-07-12 09:05:37.879146
MILN,913245573,2024-07-12 09:05:37.879146
IDGT,913243182,2024-07-12 09:05:37.879146
PRLB,913254396,2024-07-12 09:05:37.879146
RNST,913257136,2024-07-12 09:05:37.879146
SQFTP,950185508,2024-07-12 09:05:37.879146
TAGS,913243510,2024-07-12 09:05:37.879146
WBTN,950998746,2024-07-12 09:05:37.879146
KRNY,913257565,2024-07-12 09:05:37.879146
ENTA,913255726,2024-07-12 09:05:37.879146
VFSWW,950187945,2024-07-12 09:05:37.879146
BKHAR,950993698,2024-07-12 09:05:37.879146
ZALT,950988719,2024-07-12 09:05:37.879146
GSID,950164649,2024-07-12 09:05:37.879146
INDL,913246608,2024-07-12 09:05:37.879146
FCN,913255284,2024-07-12 09:05:37.879146
CNET,913254264,2024-07-12 09:05:37.879146
IRVH,950981459,2024-07-12 09:05:37.879146
OPTT,913254178,2024-07-12 09:05:37.879146
CGXU,950978262,2024-07-12 09:05:37.879146
GPOW,950987510,2024-07-12 09:05:37.879146
DDS,913255180,2024-07-12 09:05:37.879146
EFO,913243600,2024-07-12 09:05:37.879146
PKST,950986126,2024-07-12 09:05:37.879146
NOM,913286862,2024-07-12 09:05:37.879146
DFCA,950987141,2024-07-12 09:05:37.879146
PAMC,950167849,2024-07-12 09:05:37.879146
COIN,950181408,2024-07-12 09:05:37.879146
DBI,913255213,2024-07-12 09:05:37.879146
GDIV,950980520,2024-07-12 09:05:37.879146
PEP,913324114,2024-07-12 09:05:37.879146
EVA,913254705,2024-07-12 09:05:37.879146
PXF,913247416,2024-07-12 09:05:37.879146
HUMA,950177898,2024-07-12 09:05:37.879146
HSTM,913323555,2024-07-12 09:05:37.879146
OAIA,950984384,2024-07-12 09:05:37.879146
CHRO,950992639,2024-07-12 09:05:37.879146
ENFR,913247612,2024-07-12 09:05:37.879146
DECAU,950979725,2024-07-12 09:05:37.879146
SOXQ,950185683,2024-07-12 09:05:37.879146
KBUF,950992620,2024-07-12 09:05:37.879146
CEFA,950167502,2024-07-12 09:05:37.879146
CPRT,913256311,2024-07-12 09:05:37.879146
TX,913324470,2024-07-12 09:05:37.879146
EIX,913255240,2024-07-12 09:05:37.879146
TANH,913253527,2024-07-12 09:05:37.879146
MSSS,950992832,2024-07-12 09:05:37.879146
IAUX,950183958,2024-07-12 09:05:37.879146
RETL,913247433,2024-07-12 09:05:37.879146
PGYWW,950183710,2024-07-12 09:05:37.879146
EBTC,913256454,2024-07-12 09:05:37.879146
IVVD,950186838,2024-07-12 09:05:37.879146
QID,913243699,2024-07-12 09:05:37.879146
EHAB,950980982,2024-07-12 09:05:37.879146
DIT,913303791,2024-07-12 09:05:37.879146
LILM,950178255,2024-07-12 09:05:37.879146
PTVE,950172452,2024-07-12 09:05:37.879146
FDLO,925185375,2024-07-12 09:05:37.879146
PBMR,950992300,2024-07-12 09:05:37.879146
IYZ,913243050,2024-07-12 09:05:37.879146
GENT,950994034,2024-07-12 09:05:37.879146
OP,950190613,2024-07-12 09:05:37.879146
LX,925401792,2024-07-12 09:05:37.879146
VGM,913286974,2024-07-12 09:05:37.879146
XPND,950185778,2024-07-12 09:05:37.879146
WOR,913324559,2024-07-12 09:05:37.879146
ATEX,913253548,2024-07-12 09:05:37.879146
CCTG,950990034,2024-07-12 09:05:37.879146
KIO,913287040,2024-07-12 09:05:37.879146
REK,913243297,2024-07-12 09:05:37.879146
HTZWW,950186259,2024-07-12 09:05:37.879146
TOTR,950188440,2024-07-12 09:05:37.879146
GATX,913255342,2024-07-12 09:05:37.879146
ANEW,950177317,2024-07-12 09:05:37.879146
UHGWW,950182425,2024-07-12 09:05:37.879146
MAGS,950985909,2024-07-12 09:05:37.879146
AAT,913254310,2024-07-12 09:05:37.879146
FDFF,950987065,2024-07-12 09:05:37.879146
ACGLN,950185250,2024-07-12 09:05:37.879146
KNX,913255462,2024-07-12 09:05:37.879146
TQQQ,913732468,2024-07-12 09:05:37.879146
FREY,950153159,2024-07-12 09:05:37.879146
PEXL,950071498,2024-07-12 09:05:37.879146
MTTR,950180554,2024-07-12 09:05:37.879146
UNH,913324489,2024-07-12 09:05:37.879146
IBIF,950988561,2024-07-12 09:05:37.879146
ELA,913303778,2024-07-12 09:05:37.879146
ULY,950988948,2024-07-12 09:05:37.879146
CRESW,950186041,2024-07-12 09:05:37.879146
FMAG,950180751,2024-07-12 09:05:37.879146
EOT,913286902,2024-07-12 09:05:37.879146
EATZ,950183766,2024-07-12 09:05:37.879146
DAL,913255171,2024-07-12 09:05:37.879146
SMAY,950986600,2024-07-12 09:05:37.879146
ENO,913323198,2024-07-12 09:05:37.879146
R,913324218,2024-07-12 09:05:37.879146
HRZN,913255601,2024-07-12 09:05:37.879146
CMDY,950042878,2024-07-12 09:05:37.879146
SGMO,913257500,2024-07-12 09:05:37.879146
SHAG,925310675,2024-07-12 09:05:37.879146
REVB,950178056,2024-07-12 09:05:37.879146
CLOU,950121747,2024-07-12 09:05:37.879146
NRBO,913256105,2024-07-12 09:05:37.879146
IBDQ,913247115,2024-07-12 09:05:37.879146
LI,950169475,2024-07-12 09:05:37.879146
BMAR,950157976,2024-07-12 09:05:37.879146
PRSO,913323981,2024-07-12 09:05:37.879146
FDS,913255287,2024-07-12 09:05:37.879146
ESGY,950186492,2024-07-12 09:05:37.879146
OBLG,913303685,2024-07-12 09:05:37.879146
SOPA,950186903,2024-07-12 09:05:37.879146
WELL,913255367,2024-07-12 09:05:37.879146
FXH,913244672,2024-07-12 09:05:37.879146
SLGN,913257497,2024-07-12 09:05:37.879146
LICN,950982959,2024-07-12 09:05:37.879146
QQEW,913244576,2024-07-12 09:05:37.879146
IHYF,950178523,2024-07-12 09:05:37.879146
VFQY,925415825,2024-07-12 09:05:37.879146
RSSS,925240689,2024-07-12 09:05:37.879146
AGQI,950989369,2024-07-12 09:05:37.879146
FUNC,913256718,2024-07-12 09:05:37.879146
LINC,913257391,2024-07-12 09:05:37.879146
AHCO,950052395,2024-07-12 09:05:37.879146
DFUS,950185654,2024-07-12 09:05:37.879146
IVEG,950980096,2024-07-12 09:05:37.879146
GGLL,950982907,2024-07-12 09:05:37.879146
CREG,913254265,2024-07-12 09:05:37.879146
SHO,913324322,2024-07-12 09:05:37.879146
PSR,913243335,2024-07-12 09:05:37.879146
ITP,950098717,2024-07-12 09:05:37.879146
CVLT,913256398,2024-07-12 09:05:37.879146
RMI,950100266,2024-07-12 09:05:37.879146
USFD,913254827,2024-07-12 09:05:37.879146
HTZ,950186258,2024-07-12 09:05:37.879146
BYD,913255050,2024-07-12 09:05:37.879146
DUKX,950999842,2024-07-12 09:05:37.879146
IHY,913243023,2024-07-12 09:05:37.879146
FTAIP,950140072,2024-07-12 09:05:37.879146
CLDI,950189944,2024-07-12 09:05:37.879146
PFIE,913253491,2024-07-12 09:05:37.879146
DGIN,950978192,2024-07-12 09:05:37.879146
LQDI,950054167,2024-07-12 09:05:37.879146
TRUP,913255899,2024-07-12 09:05:37.879146
EMNT,950149858,2024-07-12 09:05:37.879146
MOTE,950188667,2024-07-12 09:05:37.879146
PRGS,913323852,2024-07-12 09:05:37.879146
CSHI,950982700,2024-07-12 09:05:37.879146
MLPR,950165757,2024-07-12 09:05:37.879146
CCLDO,950977664,2024-07-12 09:05:37.879146
SPUU,913242938,2024-07-12 09:05:37.879146
CTDD,925286386,2024-07-12 09:05:37.879146
BY,925334931,2024-07-12 09:05:37.879146
ADV,950139498,2024-07-12 09:05:37.879146
FTAG,913243511,2024-07-12 09:05:37.879146
CHN,913311924,2024-07-12 09:05:37.879146
OCFCP,950164074,2024-07-12 09:05:37.879146
SMH,913243581,2024-07-12 09:05:37.879146
ONYX,950190883,2024-07-12 09:05:37.879146
PLMJ,950188162,2024-07-12 09:05:37.879146
FBTC,950990690,2024-07-12 09:05:37.879146
LGHT,950990565,2024-07-12 09:05:37.879146
EDF,913286855,2024-07-12 09:05:37.879146
SRDX,913323599,2024-07-12 09:05:37.879146
STAG,913254301,2024-07-12 09:05:37.879146
ICCM,950174472,2024-07-12 09:05:37.879146
GRWG,925241972,2024-07-12 09:05:37.879146
GNLX,950983539,2024-07-12 09:05:37.879146
PSQH,950186448,2024-07-12 09:05:37.879146
BCPAX,300010403,2024-07-12 09:05:37.879146
SAP,913324299,2024-07-12 09:05:37.879146
GLPI,913255793,2024-07-12 09:05:37.879146
NMM,913323929,2024-07-12 09:05:37.879146
FEMB,913244327,2024-07-12 09:05:37.879146
GGG,913255334,2024-07-12 09:05:37.879146
EUSC,913244955,2024-07-12 09:05:37.879146
III,913257260,2024-07-12 09:05:37.879146
PAPL,950987435,2024-07-12 09:05:37.879146
CANC,950988109,2024-07-12 09:05:37.879146
SACC,950146809,2024-07-12 09:05:37.879146
WDC,913324101,2024-07-12 09:05:37.879146
BITU,950993327,2024-07-12 09:05:37.879146
NRK,913286558,2024-07-12 09:05:37.879146
RCL,913324248,2024-07-12 09:05:37.879146
ACAD,913256145,2024-07-12 09:05:37.879146
IHS,950188195,2024-07-12 09:05:37.879146
PTWO,950983229,2024-07-12 09:05:37.879146
EU,925305403,2024-07-12 09:05:37.879146
BRNY,950983735,2024-07-12 09:05:37.879146
FLQM,925287838,2024-07-12 09:05:37.879146
LOCT,950988721,2024-07-12 09:05:37.879146
DMYY,950984046,2024-07-12 09:05:37.879146
EA,913257070,2024-07-12 09:05:37.879146
RUSHA,913257193,2024-07-12 09:05:37.879146
BCSAW,950976775,2024-07-12 09:05:37.879146
MHLD,913324119,2024-07-12 09:05:37.879146
CLOD,950990072,2024-07-12 09:05:37.879146
AVRE,950188485,2024-07-12 09:05:37.879146
FCTR,950071592,2024-07-12 09:05:37.879146
NL,913323917,2024-07-12 09:05:37.879146
CX,913323340,2024-07-12 09:05:37.879146
STX,913323488,2024-07-12 09:05:37.879146
HLNE,925187588,2024-07-12 09:05:37.879146
GS,913255353,2024-07-12 09:05:37.879146
CRWD,950126602,2024-07-12 09:05:37.879146
ADAP,913256007,2024-07-12 09:05:37.879146
APP,950181672,2024-07-12 09:05:37.879146
EYPT,925419486,2024-07-12 09:05:37.879146
FTNT,913324222,2024-07-12 09:05:37.879146
EDEN,913247344,2024-07-12 09:05:37.879146
WAVD,925237697,2024-07-12 09:05:37.879146
WENA,950979994,2024-07-12 09:05:37.879146
TCAF,950986973,2024-07-12 09:05:37.879146
LCTD,950183314,2024-07-12 09:05:37.879146
CGDV,950978347,2024-07-12 09:05:37.879146
XXII,913303713,2024-07-12 09:05:37.879146
THYF,950983694,2024-07-12 09:05:37.879146
POST,913254411,2024-07-12 09:05:37.879146
BNO,913243566,2024-07-12 09:05:37.879146
KCGI,950188525,2024-07-12 09:05:37.879146
HURC,913323701,2024-07-12 09:05:37.879146
JMEE,950980264,2024-07-12 09:05:37.879146
RDIV,913243098,2024-07-12 09:05:37.879146
IGMS,950136955,2024-07-12 09:05:37.879146
MXI,913247597,2024-07-12 09:05:37.879146
BAK,913323286,2024-07-12 09:05:37.879146
IBDP,913247114,2024-07-12 09:05:37.879146
KR,913255467,2024-07-12 09:05:37.879146
PLD,913254946,2024-07-12 09:05:37.879146
AGGY,913244719,2024-07-12 09:05:37.879146
LQDB,950184730,2024-07-12 09:05:37.879146
IOO,913243157,2024-07-12 09:05:37.879146
DEA,913254730,2024-07-12 09:05:37.879146
IMTXW,950171368,2024-07-12 09:05:37.879146
TZA,913246554,2024-07-12 09:05:37.879146
USGO,950985075,2024-07-12 09:05:37.879146
AKAM,913256202,2024-07-12 09:05:37.879146
TGAAU,950181599,2024-07-12 09:05:37.879146
SCHB,913247515,2024-07-12 09:05:37.879146
NBHC,913254457,2024-07-12 09:05:37.879146
ERNZ,950993552,2024-07-12 09:05:37.879146
IBDR,925185661,2024-07-12 09:05:37.879146
CZR,913255942,2024-07-12 09:05:37.879146
SRCE,913323597,2024-07-12 09:05:37.879146
HTBI,913255710,2024-07-12 09:05:37.879146
SCHE,913247545,2024-07-12 09:05:37.879146
KLXY,950988302,2024-07-12 09:05:37.879146
WTFCM,913323053,2024-07-12 09:05:37.879146
PGJ,913244155,2024-07-12 09:05:37.879146
MOMO,913255963,2024-07-12 09:05:37.879146
BPRN,950052429,2024-07-12 09:05:37.879146
EVGRW,950979484,2024-07-12 09:05:37.879146
PAYC,913254629,2024-07-12 09:05:37.879146
RSPR,913245256,2024-07-12 09:05:37.879146
FEDL,950188141,2024-07-12 09:05:37.879146
GKOS,913254750,2024-07-12 09:05:37.879146
RSBT,950984900,2024-07-12 09:05:37.879146
PAR,913324193,2024-07-12 09:05:37.879146
MITN,950992203,2024-07-12 09:05:37.879146
NMT,913286919,2024-07-12 09:05:37.879146
PDYNW,950181876,2024-07-12 09:05:37.879146
ECNS,913247099,2024-07-12 09:05:37.879146
QQQE,913247325,2024-07-12 09:05:37.879146
BSMW,950985181,2024-07-12 09:05:37.879146
BKU,913254318,2024-07-12 09:05:37.879146
XVOL,950183820,2024-07-12 09:05:37.879146
JULQ,950987350,2024-07-12 09:05:37.879146
LAW,950186095,2024-07-12 09:05:37.879146
IRTC,913433668,2024-07-12 09:05:37.879146
AVDL,913256687,2024-07-12 09:05:37.879146
TEQI,950171371,2024-07-12 09:05:37.879146
AP,913254957,2024-07-12 09:05:37.879146
PFX,913254294,2024-07-12 09:05:37.879146
IHDG,913243118,2024-07-12 09:05:37.879146
ZH,950181831,2024-07-12 09:05:37.879146
NWS,913303947,2024-07-12 09:05:37.879146
CDW,913255758,2024-07-12 09:05:37.879146
HHS,913255377,2024-07-12 09:05:37.879146
BCSAU,950187783,2024-07-12 09:05:37.879146
KVACU,950987566,2024-07-12 09:05:37.879146
CROX,913256318,2024-07-12 09:05:37.879146
HUDI,950173651,2024-07-12 09:05:37.879146
LNC,913255492,2024-07-12 09:05:37.879146
ISTR,913255881,2024-07-12 09:05:37.879146
PVL,913254367,2024-07-12 09:05:37.879146
ASLE,950116128,2024-07-12 09:05:37.879146
CLRCW,950980881,2024-07-12 09:05:37.879146
ORIC,950157971,2024-07-12 09:05:37.879146
CRBG,950982985,2024-07-12 09:05:37.879146
BKWO,950986582,2024-07-12 09:05:37.879146
AMIX,950992501,2024-07-12 09:05:37.879146
STRS,913323437,2024-07-12 09:05:37.879146
JMBS,950087325,2024-07-12 09:05:37.879146
USRT,913244608,2024-07-12 09:05:37.879146
ARKD,950989436,2024-07-12 09:05:37.879146
WNDY,950188028,2024-07-12 09:05:37.879146
VAMO,913244996,2024-07-12 09:05:37.879146
HQH,913286776,2024-07-12 09:05:37.879146
VMAR,950168871,2024-07-12 09:05:37.879146
CHDN,913256908,2024-07-12 09:05:37.879146
SSIC,950185912,2024-07-12 09:05:37.879146
SISI,913431441,2024-07-12 09:05:37.879146
CHUY,913255682,2024-07-12 09:05:37.879146
ACWI,913243212,2024-07-12 09:05:37.879146
NUKZ,950991742,2024-07-12 09:05:37.879146
VLU,913243266,2024-07-12 09:05:37.879146
PAG,913324081,2024-07-12 09:05:37.879146
GLLIW,950300359,2024-07-12 09:05:37.879146
SGU,913324320,2024-07-12 09:05:37.879146
NXST,913323621,2024-07-12 09:05:37.879146
JPIE,950189928,2024-07-12 09:05:37.879146
BUFZ,950989059,2024-07-12 09:05:37.879146
AMX,913323273,2024-07-12 09:05:37.879146
GLDG,925302475,2024-07-12 09:05:37.879146
TVTX,913255815,2024-07-12 09:05:37.879146
SMWB,950183610,2024-07-12 09:05:37.879146
KLNE,950187213,2024-07-12 09:05:37.879146
GWRE,913254404,2024-07-12 09:05:37.879146
APOG,913256208,2024-07-12 09:05:37.879146
JTEK,950988872,2024-07-12 09:05:37.879146
IDOG,913244627,2024-07-12 09:05:37.879146
ONCY,950056867,2024-07-12 09:05:37.879146
PYN,913286613,2024-07-12 09:05:37.879146
NRSH,950989544,2024-07-12 09:05:37.879146
JL,950989666,2024-07-12 09:05:37.879146
CING,950188029,2024-07-12 09:05:37.879146
AGRO,913254338,2024-07-12 09:05:37.879146
PHYD,950984783,2024-07-12 09:05:37.879146
ERH,913286672,2024-07-12 09:05:37.879146
AEIS,913256189,2024-07-12 09:05:37.879146
PIFI,950176465,2024-07-12 09:05:37.879146
NBXG,950180626,2024-07-12 09:05:37.879146
NYC,950172400,2024-07-12 09:05:37.879146
MVBF,950052404,2024-07-12 09:05:37.879146
AESI,950985104,2024-07-12 09:05:37.879146
NOG,913303816,2024-07-12 09:05:37.879146
ERNA,913303825,2024-07-12 09:05:37.879146
PFGC,913254777,2024-07-12 09:05:37.879146
NYMTZ,950190376,2024-07-12 09:05:37.879146
FROG,950172454,2024-07-12 09:05:37.879146
SWVL,950182223,2024-07-12 09:05:37.879146
PFI,913247496,2024-07-12 09:05:37.879146
SOGP,950145227,2024-07-12 09:05:37.879146
IUSB,913257654,2024-07-12 09:05:37.879146
EQ,950086948,2024-07-12 09:05:37.879146
LYG,913323698,2024-07-12 09:05:37.879146
VECO,913323640,2024-07-12 09:05:37.879146
FMAR,950182482,2024-07-12 09:05:37.879146
IWMI,950999064,2024-07-12 09:05:37.879146
NEWTI,950988183,2024-07-12 09:05:37.879146
HYZNW,950178906,2024-07-12 09:05:37.879146
CJET,950986509,2024-07-12 09:05:37.879146
PSCC,913242977,2024-07-12 09:05:37.879146
CE,913255080,2024-07-12 09:05:37.879146
CVNA,925284417,2024-07-12 09:05:37.879146
AMNA,950167480,2024-07-12 09:05:37.879146
CCBG,913256267,2024-07-12 09:05:37.879146
BMRC,913253718,2024-07-12 09:05:37.879146
BN,916040676,2024-07-12 09:05:37.879146
MCAGU,950188661,2024-07-12 09:05:37.879146
NVVE,950164519,2024-07-12 09:05:37.879146
CRIT,950979134,2024-07-12 09:05:37.879146
SMHB,950102487,2024-07-12 09:05:37.879146
FIAX,950984082,2024-07-12 09:05:37.879146
EFAS,925186035,2024-07-12 09:05:37.879146
KNGS,950989138,2024-07-12 09:05:37.879146
HPE,913254794,2024-07-12 09:05:37.879146
PTH,913247479,2024-07-12 09:05:37.879146
MIDU,913246344,2024-07-12 09:05:37.879146
CERE,950177584,2024-07-12 09:05:37.879146
RDOG,913243513,2024-07-12 09:05:37.879146
RLI,913324273,2024-07-12 09:05:37.879146
VONE,913243420,2024-07-12 09:05:37.879146
LASR,950052675,2024-07-12 09:05:37.879146
THC,913324424,2024-07-12 09:05:37.879146
NFRA,913246236,2024-07-12 09:05:37.879146
HOLO,950187199,2024-07-12 09:05:37.879146
NKTR,913257436,2024-07-12 09:05:37.879146
PALC,950167850,2024-07-12 09:05:37.879146
WTMA,950977434,2024-07-12 09:05:37.879146
MARW,950985176,2024-07-12 09:05:37.879146
PSL,913247490,2024-07-12 09:05:37.879146
AFGD,950165763,2024-07-12 09:05:37.879146
LSGR,950987442,2024-07-12 09:05:37.879146
HRL,913255400,2024-07-12 09:05:37.879146
IBGK,950994280,2024-07-12 09:05:37.879146
ARP,950984405,2024-07-12 09:05:37.879146
PAYO,950177321,2024-07-12 09:05:37.879146
FRDM,950127424,2024-07-12 09:05:37.879146
JANQ,950990530,2024-07-12 09:05:37.879146
JBK,913914498,2024-07-12 09:05:37.879146
BHR,913254574,2024-07-12 09:05:37.879146
BJUL,950085810,2024-07-12 09:05:37.879146
TLGY,950977292,2024-07-12 09:05:37.879146
DFSE,950983832,2024-07-12 09:05:37.879146
ORC,913254472,2024-07-12 09:05:37.879146
SCZ,913243863,2024-07-12 09:05:37.879146
KITT,950187246,2024-07-12 09:05:37.879146
STLA,916040734,2024-07-12 09:05:37.879146
GWRS,913256086,2024-07-12 09:05:37.879146
FFIC,913256816,2024-07-12 09:05:37.879146
GLW,913255340,2024-07-12 09:05:37.879146
JPST,925310660,2024-07-12 09:05:37.879146
H,913324658,2024-07-12 09:05:37.879146
FXED,950179654,2024-07-12 09:05:37.879146
VERA,950183896,2024-07-12 09:05:37.879146
MERC,913323933,2024-07-12 09:05:37.879146
GVIP,925184888,2024-07-12 09:05:37.879146
SPDG,950988208,2024-07-12 09:05:37.879146
AMZP,950989228,2024-07-12 09:05:37.879146
CRCT,950181071,2024-07-12 09:05:37.879146
DIA,913243250,2024-07-12 09:05:37.879146
TALKW,950176145,2024-07-12 09:05:37.879146
CSLMW,950978543,2024-07-12 09:05:37.879146
NFLT,913243005,2024-07-12 09:05:37.879146
FLHY,950059259,2024-07-12 09:05:37.879146
EVTR,950993252,2024-07-12 09:05:37.879146
AMDL,950993006,2024-07-12 09:05:37.879146
CBAN,913256662,2024-07-12 09:05:37.879146
SSXU,950981342,2024-07-12 09:05:37.879146
IRAAU,950180304,2024-07-12 09:05:37.879146
PYLD,950987123,2024-07-12 09:05:37.879146
NOVVR,950188427,2024-07-12 09:05:37.879146
VRAX,950981379,2024-07-12 09:05:37.879146
KAI,913255451,2024-07-12 09:05:37.879146
UGL,913244650,2024-07-12 09:05:37.879146
PBAU,950993693,2024-07-12 09:05:37.879146
SATS,913257498,2024-07-12 09:05:37.879146
VRRM,925198223,2024-07-12 09:05:37.879146
CETX,913253569,2024-07-12 09:05:37.879146
NRDS,950188714,2024-07-12 09:05:37.879146
SPWO,950990474,2024-07-12 09:05:37.879146
TPCS,925240482,2024-07-12 09:05:37.879146
PAB,950183563,2024-07-12 09:05:37.879146
MSDL,950992013,2024-07-12 09:05:37.879146
WINC,950113582,2024-07-12 09:05:37.879146
MGRO,950993213,2024-07-12 09:05:37.879146
SPEU,913243855,2024-07-12 09:05:37.879146
PPIH,913323939,2024-07-12 09:05:37.879146
WNC,913324554,2024-07-12 09:05:37.879146
OASC,950994261,2024-07-12 09:05:37.879146
CCIA,950989029,2024-07-12 09:05:37.879146
LASE,950190361,2024-07-12 09:05:37.879146
BFOR,913243332,2024-07-12 09:05:37.879146
ICCT,950988264,2024-07-12 09:05:37.879146
EXTO,950988148,2024-07-12 09:05:37.879146
NGVC,913254442,2024-07-12 09:05:37.879146
XRTX,950084942,2024-07-12 09:05:37.879146
SPSM,913247613,2024-07-12 09:05:37.879146
UPAR,950976790,2024-07-12 09:05:37.879146
HYLB,925182758,2024-07-12 09:05:37.879146
CNDA,950189502,2024-07-12 09:05:37.879146
JLQD,950188011,2024-07-12 09:05:37.879146
SGE,950986273,2024-07-12 09:05:37.879146
BUXX,950988091,2024-07-12 09:05:37.879146
MRIN,913254480,2024-07-12 09:05:37.879146
ETNB,950143139,2024-07-12 09:05:37.879146
AOR,913247516,2024-07-12 09:05:37.879146
NEPH,950032103,2024-07-12 09:05:37.879146
THNQ,950164507,2024-07-12 09:05:37.879146
THTA,950989435,2024-07-12 09:05:37.879146
